Step,Train,Test
500,0.61775,0.8880263157894737
1000,0.755875,0.9002631578947369
1500,0.8049583333333333,0.9023684210526316
2000,0.83034375,0.9096052631578947
2500,0.846325,0.9092105263157895
3000,0.8570625,0.9103947368421053
3500,0.8648214285714285,0.9146052631578947
4000,0.870984375,0.9125
4500,0.8764166666666666,0.9152631578947369
5000,0.8806875,0.916578947368421
5500,0.884090909090909,0.9223684210526316
6000,0.88646875,0.9210526315789473
6500,0.8891153846153846,0.9185526315789474
7000,0.8917410714285714,0.9238157894736843
7500,0.8937166666666667,0.9286842105263158
8000,0.92625,0.9260526315789473
8500,0.92925,0.9296052631578947
9000,0.9288333333333333,0.9269736842105263
9500,0.92946875,0.9311842105263158
10000,0.9303,0.9310526315789474
10500,0.9315416666666667,0.9321052631578948
11000,0.9316785714285715,0.9310526315789474
11500,0.93184375,0.9310526315789474
12000,0.9319444444444445,0.930921052631579
12500,0.931925,0.934078947368421
13000,0.9323295454545455,0.9353947368421053
13500,0.93246875,0.9282894736842106
14000,0.9327788461538462,0.9281578947368421
14500,0.9327232142857143,0.9357894736842105
15000,0.932925,0.9360526315789474
15500,0.93375,0.9376315789473684
16000,0.934125,0.9376315789473684
16500,0.9358333333333333,0.9367105263157894
17000,0.93659375,0.9388157894736842
17500,0.93855,0.9389473684210526
18000,0.93875,0.9375
18500,0.9388928571428572,0.9389473684210526
19000,0.938984375,0.9361842105263158
19500,0.9394305555555555,0.9364473684210526
20000,0.9393625,0.9375
20500,0.9397613636363636,0.9348684210526316
21000,0.93990625,0.9407894736842105
21500,0.9404134615384615,0.9410526315789474
22000,0.940375,0.9406578947368421
22500,0.9403916666666666,0.939078947368421
23000,0.93325,0.9406578947368421
23500,0.9416875,0.9396052631578947
24000,0.9425416666666667,0.9397368421052632
24500,0.94353125,0.9398684210526316
25000,0.943475,0.940921052631579
25500,0.9435416666666666,0.9403947368421053
26000,0.9439107142857143,0.9426315789473684
26500,0.943828125,0.939078947368421
27000,0.9435555555555556,0.9407894736842105
27500,0.94375,0.9397368421052632
28000,0.9441022727272728,0.9369736842105263
28500,0.9445416666666666,0.9396052631578947
29000,0.9450480769230769,0.9423684210526316
29500,0.9452232142857143,0.9421052631578948
30000,0.9453,0.9414473684210526
