Step,Train,Test
500,0.262125,0.25473684210526315
1000,0.3499375,0.8498684210526316
1500,0.5270416666666666,0.8888157894736842
2000,0.6193125,0.8953947368421052
2500,0.674325,0.896578947368421
3000,0.71225,0.9040789473684211
3500,0.7404642857142857,0.9082894736842105
4000,0.761890625,0.9071052631578947
4500,0.7782083333333333,0.9090789473684211
5000,0.7916375,0.9160526315789473
5500,0.8028068181818182,0.9156578947368421
6000,0.8119166666666666,0.9161842105263158
6500,0.8201634615384615,0.9180263157894737
7000,0.8271607142857142,0.9202631578947369
7500,0.8334666666666667,0.9239473684210526
8000,0.91525,0.9244736842105263
8500,0.9206875,0.921578947368421
9000,0.9237083333333334,0.9251315789473684
9500,0.92459375,0.9260526315789473
10000,0.926025,0.9285526315789474
10500,0.9269166666666667,0.9288157894736843
11000,0.9270714285714285,0.9282894736842106
11500,0.926859375,0.9286842105263158
12000,0.9271666666666667,0.9306578947368421
12500,0.927725,0.9327631578947368
13000,0.9282272727272727,0.9323684210526316
13500,0.928625,0.9319736842105263
14000,0.929,0.9328947368421052
14500,0.9292410714285714,0.9311842105263158
15000,0.9294333333333333,0.9323684210526316
15500,0.930875,0.9317105263157894
16000,0.933125,0.9330263157894737
16500,0.933875,0.9347368421052632
17000,0.93525,0.9344736842105263
17500,0.936675,0.9346052631578947
18000,0.9370416666666667,0.9346052631578947
18500,0.9379285714285714,0.9367105263157894
19000,0.937234375,0.9336842105263158
19500,0.9382222222222222,0.9375
20000,0.937825,0.9378947368421052
20500,0.9378522727272727,0.9394736842105263
21000,0.9380729166666667,0.9364473684210526
21500,0.9381730769230769,0.9394736842105263
22000,0.9383482142857142,0.9381578947368421
22500,0.9386166666666667,0.9392105263157895
23000,0.934375,0.9402631578947368
23500,0.939625,0.9406578947368421
24000,0.94075,0.9360526315789474
24500,0.94146875,0.9393421052631579
25000,0.941575,0.9377631578947369
25500,0.9422083333333333,0.9397368421052632
26000,0.94225,0.9402631578947368
26500,0.942984375,0.9413157894736842
27000,0.9428888888888889,0.9361842105263158
27500,0.9431625,0.9407894736842105
28000,0.9434204545454545,0.9403947368421053
28500,0.9435416666666666,0.940921052631579
29000,0.9433173076923077,0.9406578947368421
29500,0.9438214285714286,0.9397368421052632
30000,0.9439416666666667,0.940921052631579
30500,0.94025,0.9401315789473684
31000,0.943375,0.9396052631578947
31500,0.9463333333333334,0.9401315789473684
32000,0.94678125,0.9407894736842105
32500,0.947,0.9407894736842105
33000,0.94675,0.940921052631579
33500,0.946375,0.9411842105263157
34000,0.946828125,0.9410526315789474
34500,0.9471388888888889,0.9410526315789474
35000,0.9469875,0.9415789473684211
35500,0.9471818181818182,0.9414473684210526
36000,0.9470625,0.9414473684210526
36500,0.9472019230769231,0.9411842105263157
37000,0.9472321428571429,0.9410526315789474
37500,0.9470166666666666,0.9411842105263157
