Step,Train,Test
500,1.3885894241333008,1.3869737507167614
1000,1.3691303780078887,1.1030668012719405
1500,1.1242297471861045,0.4169610251407874
2000,0.936820153683424,0.3393154073545807
2500,0.8161863034963608,0.32339446228585744
3000,0.7302927056029439,0.318592244857236
3500,0.6670834299357874,0.3243810284765143
4000,0.6183401107643731,0.2895930252459488
4500,0.5814201653976407,0.276459259543764
5000,0.5512795812506228,0.2868716182442088
5500,0.5252532840083268,0.26236240059137345
6000,0.5026846213148286,0.26229360649068106
6500,0.4838162913230749,0.26670358569410285
7000,0.46795787773068465,0.253419045531436
7500,0.4533421279085179,0.2514225659872356
8000,0.27477507935464385,0.25790411580550043
8500,0.25515047582238914,0.25638505169827686
9000,0.2452455098765592,0.24909441348949546
9500,0.2422581050558947,0.24487619705890354
10000,0.23921003567241134,0.23333205321509587
10500,0.23729557126263778,0.2332577707049878
11000,0.237264402925436,0.22893717515821518
11500,0.23544111622869968,0.23521492233990055
12000,0.2329582108706236,0.21969495885858412
12500,0.23100842568222432,0.21371837361666718
13000,0.2291616821102798,0.22079344402802617
13500,0.22784640090183045,0.21528893170388122
14000,0.22729587315997252,0.20902475032367204
14500,0.22583055988286754,0.2115452381321474
15000,0.2249727337166667,0.21491359643049932
15500,0.2350891810171306,0.21206907168815012
16000,0.22099038386624306,0.21063109065749144
16500,0.21262342126108705,0.21745342435609352
17000,0.20855726284114645,0.2075194102721779
17500,0.20621402866654098,0.21981852152433834
18000,0.20378445816474655,0.2142662033693571
18500,0.20363843439971763,0.20334705016330668
19000,0.2025414761074353,0.2104930337596881
19500,0.20140132426739568,0.20781270369887353
20000,0.20007658451758326,0.207641340511802
20500,0.19883605404824695,0.20793300357108052
21000,0.19756368183949963,0.20415397624044043
21500,0.1971610882157603,0.20874759975232576
22000,0.19654495659177856,0.20562792763310042
22500,0.19678218546509743,0.20308146193623544
23000,0.21841253477707506,0.203168572026648
23500,0.20468288714718075,0.20606929071639712
24000,0.19479865881924827,0.20355694468868407
24500,0.19063855301588772,0.2056101151516563
25000,0.18755002466887236,0.2048039438497079
25500,0.1871635974139596,0.20237273984049495
26000,0.18673767067731492,0.20123775734517135
26500,0.18672170743113384,0.19917930271868642
27000,0.1845207413662639,0.20445314124618705
27500,0.18472777359373868,0.202851088056831
28000,0.18427630999193273,0.19973109185891716
28500,0.1844631526377052,0.19939910791030055
29000,0.18462304627551482,0.19894032219130742
29500,0.183386450085922,0.20099682365593158
30000,0.1832048228411625,0.1987311194209676
30500,0.19569725045748054,0.20201752503843684
31000,0.1881915208157152,0.1995502525607222
31500,0.18169485619974632,0.19886458210451038
32000,0.17788051164988428,0.20053394787013532
32500,0.17558431936986743,0.19960403114165132
33000,0.17555036534927784,0.19992062374165184
33500,0.17585132640201065,0.20029631793891128
34000,0.17584584707021714,0.19995929910752333
34500,0.17538673098923432,0.19986315458228712
35000,0.17625921024661512,0.19950506280519462
35500,0.175413568966768,0.1995710183346742
36000,0.1755938822197107,0.19942779114763987
36500,0.1757609972085517,0.1994316728589566
37000,0.17573930143817726,0.19945387303240988
37500,0.1757419324250271,0.199450119565192
